Carrier,Date,Flight #,Tail #,Destination,Departure Delay Minutes
AA,8/6/2019,475,N732US,CLT,-6
AA,8/6/2019,530,N838AW,CLT,-6
AA,8/6/2019,1477,N939NN,ORD,-2
AA,8/6/2019,1826,N899NN,CLT,2
AA,8/7/2019,475,N709UW,CLT,-3
AA,8/7/2019,530,N750UW,CLT,-5
AA,8/7/2019,1477,N961AN,ORD,3
AA,8/7/2019,1826,N948NN,CLT,-3
AA,8/8/2019,475,N717UW,CLT,-5
AA,8/8/2019,530,N768US,CLT,-2
AA,8/8/2019,1477,N862NN,ORD,-6
AA,8/8/2019,1826,N943AN,CLT,-4
AA,8/9/2019,475,N733UW,CLT,-5
AA,8/9/2019,530,N836AW,CLT,-10
AA,8/9/2019,1477,N941NN,ORD,22
AA,8/9/2019,1826,N978AN,CLT,26
AA,8/10/2019,475,N722US,CLT,1
AA,8/10/2019,530,N821AW,CLT,34
AA,8/10/2019,1477,N355PU,ORD,-3
AA,8/10/2019,1826,N894NN,CLT,-5
AA,8/11/2019,475,N723UW,CLT,18
AA,8/11/2019,530,N773XF,CLT,-8
AA,8/11/2019,1477,N968NN,ORD,-12
AA,8/11/2019,1826,N986NN,CLT,-4
AA,8/12/2019,475,N817AW,CLT,-7
AA,8/12/2019,530,N751UW,CLT,-3
AA,8/12/2019,1477,N962NN,ORD,-5
AA,8/12/2019,1826,N742PS,CLT,13
AA,8/13/2019,475,N709UW,CLT,1232
AA,8/13/2019,530,N832AW,CLT,-8
AA,8/13/2019,1477,N996NN,ORD,-2
AA,8/13/2019,1826,N858NN,CLT,3
AA,8/14/2019,475,N827AW,CLT,-8
AA,8/14/2019,530,N750UW,CLT,-7
AA,8/14/2019,1477,N960NN,ORD,-7
AA,8/14/2019,1826,N910NN,CLT,30
AA,8/15/2019,475,N721UW,CLT,-8
AA,8/15/2019,530,N832AW,CLT,-6
AA,8/15/2019,1477,N896NN,ORD,-4
AA,8/15/2019,1826,N898NN,CLT,0
AA,8/16/2019,475,N834AW,CLT,23
AA,8/16/2019,530,N840AW,CLT,-12
AA,8/16/2019,1477,N991NN,ORD,-6
AA,8/16/2019,1826,N896NN,CLT,-5
AA,8/17/2019,475,N834AW,CLT,22
AA,8/17/2019,530,N822AW,CLT,-2
AA,8/17/2019,1477,N910NN,ORD,-5
AA,8/17/2019,1826,N928NN,CLT,-2
AA,8/18/2019,475,N717UW,CLT,-9
AA,8/18/2019,530,N814AW,CLT,-5
AA,8/18/2019,1477,N875NN,ORD,266
AA,8/18/2019,1826,N972NN,CLT,-2
AA,8/19/2019,475,N808AW,CLT,-10
AA,8/19/2019,530,N831AW,CLT,-5
AA,8/19/2019,1477,N998NN,ORD,-1
AA,8/19/2019,1826,N956NN,CLT,9
AA,8/20/2019,475,N712US,CLT,-2
AA,8/20/2019,530,N836AW,CLT,-1
AA,8/20/2019,1477,N980NN,ORD,2
AA,8/20/2019,1826,N358PW,CLT,15
AA,8/21/2019,475,N714US,CLT,-9
AA,8/21/2019,530,N763US,CLT,4
AA,8/21/2019,1477,N917AN,ORD,25
AA,8/21/2019,1826,N980NN,CLT,20
AA,8/22/2019,475,N733UW,CLT,61
AA,8/22/2019,530,N756US,CLT,-8
AA,8/22/2019,1477,N819NN,ORD,-7
AA,8/22/2019,1826,N890NN,CLT,2
AA,8/23/2019,475,N733UW,CLT,4
AA,8/23/2019,530,N704US,CLT,-11
AA,8/23/2019,1477,N946NN,ORD,-5
AA,8/23/2019,1826,N922NN,CLT,4
AA,8/24/2019,475,N741UW,CLT,-8
AA,8/24/2019,530,N839AW,CLT,-9
AA,8/24/2019,1477,N352PS,ORD,-1
AA,8/24/2019,1826,N991AN,CLT,-9
AA,8/25/2019,475,N732US,CLT,-10
AA,8/25/2019,530,N756US,CLT,-3
AA,8/25/2019,1477,N942NN,ORD,-1
AA,8/25/2019,1826,N305NX,CLT,-5
AA,8/26/2019,475,N738US,CLT,-8
AA,8/26/2019,530,N820AW,CLT,-9
AA,8/26/2019,1477,N358PW,ORD,62
AA,8/26/2019,1826,N821NN,CLT,1
AA,8/27/2019,475,N733UW,CLT,-12
AA,8/27/2019,530,N742PS,CLT,0
AA,8/27/2019,1477,N984NN,ORD,11
AA,8/27/2019,1826,N930AN,CLT,-8
AA,8/28/2019,475,N737US,CLT,-5
AA,8/28/2019,530,N758US,CLT,-1
AA,8/28/2019,1477,N994NN,ORD,-5
AA,8/28/2019,1826,N959AN,CLT,-1
AA,8/29/2019,475,N700UW,CLT,-5
AA,8/29/2019,530,N742PS,CLT,-7
AA,8/29/2019,1477,N950NN,ORD,-6
AA,8/29/2019,1826,N933NN,CLT,11
AA,8/30/2019,475,N700UW,CLT,-7
AA,8/30/2019,530,N818AW,CLT,-9
AA,8/30/2019,1477,N910NN,ORD,-7
AA,8/30/2019,1826,N889NN,CLT,27
AA,8/31/2019,475,N704US,CLT,-8
AA,8/31/2019,530,N771XF,CLT,-8
AA,8/31/2019,1477,N933NN,ORD,189
AA,8/31/2019,1826,N992AN,CLT,5
AA,8/31/2019,2348,N122US,CLT,-12
AA,9/1/2019,475,N741UW,CLT,-9
AA,9/1/2019,530,N746UW,CLT,-1
AA,9/1/2019,1477,N995NN,ORD,-5
AA,9/2/2019,475,N721UW,CLT,-9
AA,9/2/2019,530,N837AW,CLT,-10
AA,9/2/2019,1477,N352PS,ORD,-6
AA,9/2/2019,1826,N933NN,CLT,-1
AA,9/3/2019,475,N714US,CLT,-1
AA,9/3/2019,530,N805AW,CLT,22
AA,9/3/2019,1477,N961AN,ORD,157
AA,9/3/2019,1826,N937AN,CLT,12
AA,9/4/2019,530,N753US,CLT,-12
AA,9/4/2019,1324,N971NN,ORD,-2
AA,9/4/2019,1829,N657AW,CLT,-7
AA,9/5/2019,530,N866NN,CLT,-8
AA,9/5/2019,1826,N889NN,CLT,0
AA,9/5/2019,1829,N127UW,CLT,-11
AA,9/6/2019,530,N896NN,CLT,-10
AA,9/6/2019,1826,N922NN,CLT,-5
AA,9/6/2019,1829,N102UW,CLT,-8
AA,9/7/2019,530,N919NN,CLT,-12
AA,9/7/2019,1826,N963AN,CLT,12
AA,9/8/2019,530,N842NN,CLT,-12
AA,9/8/2019,1826,N842NN,CLT,-8
AA,9/8/2019,1829,N661AW,CLT,-8
AA,9/9/2019,530,N906AN,CLT,-7
AA,9/9/2019,1826,N975AN,CLT,-3
AA,9/9/2019,1829,N664AW,CLT,-8
AA,9/10/2019,530,N914AN,CLT,-6
AA,9/10/2019,1826,N990NN,CLT,-6
AA,9/10/2019,1829,N679AW,CLT,-10
AA,9/11/2019,530,N901NN,CLT,-5
AA,9/11/2019,1826,N923NN,CLT,-1
AA,9/11/2019,1829,N653AW,CLT,-12
AA,9/12/2019,530,N905NN,CLT,-3
AA,9/12/2019,1826,N338PK,CLT,-1
AA,9/12/2019,1829,N103US,CLT,-2
AA,9/13/2019,530,N866NN,CLT,-2
AA,9/13/2019,1826,N941AN,CLT,1
AA,9/13/2019,1829,N124US,CLT,-8
AA,9/14/2019,530,N967NN,CLT,-8
AA,9/14/2019,1826,N885NN,CLT,2
AA,9/15/2019,530,N906AN,CLT,-3
AA,9/15/2019,1826,N906AN,CLT,-3
AA,9/15/2019,1829,N668AW,CLT,-5
AA,9/16/2019,530,N882NN,CLT,-2
AA,9/16/2019,1826,N876NN,CLT,2
AA,9/16/2019,1829,N653AW,CLT,24
AA,9/17/2019,530,N893NN,CLT,-2
AA,9/17/2019,1826,N971NN,CLT,0
AA,9/17/2019,1829,N651AW,CLT,-12
AA,9/18/2019,530,N967AN,CLT,2
AA,9/18/2019,1826,N893NN,CLT,-1
AA,9/18/2019,1829,N663AW,CLT,-8
AA,9/19/2019,530,N949AN,CLT,-5
AA,9/19/2019,1826,N882NN,CLT,-7
AA,9/19/2019,1829,N668AW,CLT,-5
AA,9/20/2019,530,N918AN,CLT,-6
AA,9/20/2019,1826,N934NN,CLT,-5
AA,9/20/2019,1829,N652AW,CLT,-7
AA,9/21/2019,530,N967AN,CLT,-4
AA,9/21/2019,1826,N978AN,CLT,2
AA,9/22/2019,530,N905AN,CLT,-8
AA,9/22/2019,1826,N905AN,CLT,-1
AA,9/22/2019,1829,N654AW,CLT,-2
AA,9/23/2019,530,N879NN,CLT,-5
AA,9/23/2019,1826,N879NN,CLT,32
AA,9/23/2019,1829,N128UW,CLT,14
AA,9/24/2019,530,N925NN,CLT,-1
AA,9/24/2019,1826,N974AN,CLT,1
AA,9/24/2019,1829,N664AW,CLT,-9
AA,9/25/2019,530,N932NN,CLT,-7
AA,9/25/2019,1826,N901NN,CLT,-10
AA,9/25/2019,1829,N112US,CLT,84
AA,9/26/2019,530,N939AN,CLT,0
AA,9/26/2019,1826,N914NN,CLT,-3
AA,9/26/2019,1829,N104UW,CLT,-5
AA,9/27/2019,530,N952AA,CLT,-3
AA,9/27/2019,1826,N909AN,CLT,-8
AA,9/27/2019,1829,N669AW,CLT,-6
AA,9/28/2019,530,N346PR,CLT,-4
AA,9/28/2019,1826,N977NN,CLT,3
AA,9/29/2019,530,N871NN,CLT,-2
AA,9/29/2019,1826,N871NN,CLT,33
AA,9/29/2019,1829,N679AW,CLT,-9
AA,9/30/2019,530,N873NN,CLT,21
AA,9/30/2019,1826,N868NN,CLT,-2
AA,9/30/2019,1829,N673AW,CLT,73
AA,10/1/2019,530,N941AN,CLT,-3
AA,10/1/2019,1826,N850NN,CLT,-6
AA,10/1/2019,1829,N668AW,CLT,-15
AA,10/2/2019,530,N355PU,CLT,-8
AA,10/2/2019,1826,N923NN,CLT,-8
AA,10/2/2019,1829,N659AW,CLT,-11
AA,10/3/2019,530,N850NN,CLT,-3
AA,10/3/2019,1826,N850NN,CLT,-7
AA,10/3/2019,1829,N604AW,CLT,68
AA,10/4/2019,530,N931NN,CLT,13
AA,10/4/2019,1826,N929NN,CLT,-5
AA,10/4/2019,1829,N647AW,CLT,32
AA,10/5/2019,530,N926NN,CLT,-2
AA,10/5/2019,1826,N892NN,CLT,-6
AA,10/5/2019,1829,N700UW,CLT,-2
AA,10/6/2019,530,N910NN,CLT,-4
AA,10/6/2019,1826,N901NN,CLT,-7
AA,10/6/2019,1829,N104UW,CLT,39
AA,10/7/2019,530,N995NN,CLT,0
AA,10/7/2019,1826,N922NN,CLT,-11
AA,10/7/2019,1829,N669AW,CLT,-11
AA,10/8/2019,530,N988NN,CLT,-3
AA,10/8/2019,1826,N883NN,CLT,-9
AA,10/8/2019,1829,N669AW,CLT,-10
AA,10/9/2019,530,N949AN,CLT,-6
AA,10/9/2019,1826,N931AN,CLT,-6
AA,10/9/2019,1829,N649AW,CLT,-8
AA,10/10/2019,530,N995NN,CLT,-3
AA,10/10/2019,1826,N922NN,CLT,-6
AA,10/10/2019,1829,N662AW,CLT,-9
AA,10/11/2019,530,N932NN,CLT,-2
AA,10/11/2019,1826,N917AN,CLT,-2
AA,10/11/2019,1829,N658AW,CLT,-7
AA,10/12/2019,530,N966AN,CLT,-2
AA,10/12/2019,1826,N932NN,CLT,-5
AA,10/12/2019,1829,N744P,CLT,-9
AA,10/13/2019,530,N918AN,CLT,-5
AA,10/13/2019,1826,N876NN,CLT,0
AA,10/13/2019,1829,N667AW,CLT,-3
AA,10/14/2019,530,N937AN,CLT,-2
AA,10/14/2019,1826,N969AN,CLT,-3
AA,10/14/2019,1829,N657AW,CLT,-16
AA,10/15/2019,530,N934NN,CLT,-6
AA,10/15/2019,1826,N943AN,CLT,-2
AA,10/15/2019,1829,N700UW,CLT,-10
AA,10/16/2019,530,N963AN,CLT,0
AA,10/16/2019,1826,N923NN,CLT,-2
AA,10/16/2019,1829,N657AW,CLT,8
AA,10/17/2019,530,N945AN,CLT,12
AA,10/17/2019,1826,N914NN,CLT,-1
AA,10/17/2019,1829,N664AW,CLT,-5
AA,10/18/2019,530,N915AN,CLT,-9
AA,10/18/2019,1826,N847NN,CLT,14
AA,10/18/2019,1829,N659AW,CLT,-5
AA,10/19/2019,530,N996NN,CLT,-5
AA,10/19/2019,1826,N988NN,CLT,-6
AA,10/19/2019,1829,N732US,CLT,-3
AA,10/20/2019,530,N965AN,CLT,-4
AA,10/20/2019,1826,N852NN,CLT,-6
AA,10/20/2019,1829,N661AW,CLT,-5
AA,10/21/2019,530,N971AN,CLT,-5
AA,10/21/2019,1826,N912NN,CLT,-1
AA,10/21/2019,1829,N673AW,CLT,-9
AA,10/22/2019,530,N965NN,CLT,-5
AA,10/22/2019,1826,N847NN,CLT,0
AA,10/22/2019,1829,N656AW,CLT,-5
AA,10/23/2019,530,N965AN,CLT,-6
AA,10/23/2019,1826,N924AN,CLT,-5
AA,10/23/2019,1829,N655AW,CLT,-5
AA,10/24/2019,530,N935AN,CLT,1
AA,10/24/2019,1826,N937AN,CLT,-3
AA,10/24/2019,1829,N118US,CLT,-7
AA,10/25/2019,530,N912AN,CLT,-2
AA,10/25/2019,1826,N947NN,CLT,-2
AA,10/25/2019,1829,N663AW,CLT,-4
AA,10/26/2019,530,N964AN,CLT,-5
AA,10/26/2019,1826,N945AN,CLT,-10
AA,10/26/2019,1829,N701UW,CLT,-11
AA,10/27/2019,530,N891NN,CLT,-7
AA,10/27/2019,1826,N359PX,CLT,-1
AA,10/27/2019,1829,N660AW,CLT,-7
AA,10/28/2019,530,N887NN,CLT,-9
AA,10/28/2019,1826,N935AN,CLT,22
AA,10/28/2019,1829,N656AW,CLT,-11
AA,10/29/2019,530,N914NN,CLT,-7
AA,10/29/2019,1826,N918NN,CLT,-5
AA,10/29/2019,1829,N658AW,CLT,-14
AA,10/30/2019,530,N883NN,CLT,-9
AA,10/30/2019,1826,N926NN,CLT,-5
AA,10/30/2019,1829,N662AW,CLT,-6
AA,10/31/2019,530,N957NN,CLT,-4
AA,10/31/2019,1826,N912AN,CLT,-4
AA,10/31/2019,1829,N659AW,CLT,-5
AA,11/1/2019,530,N883NN,CLT,1
AA,11/1/2019,1826,N887NN,CLT,-2
AA,11/1/2019,1829,N669AW,CLT,-6
AA,11/2/2019,530,N937NN,CLT,-6
AA,11/2/2019,1826,N982NN,CLT,-8
AA,11/2/2019,1829,N717UW,CLT,-17
AA,11/3/2019,530,N895NN,CLT,-9
AA,11/3/2019,1826,N870NN,CLT,-6
AA,11/3/2019,1829,N650AW,CLT,-11
AA,11/4/2019,530,N883NN,CLT,-6
AA,11/4/2019,1826,N898NN,CLT,26
AA,11/4/2019,1829,N663AW,CLT,-12
AA,11/5/2019,530,N903AN,CLT,-5
AA,11/5/2019,1826,N937NN,CLT,-4
AA,11/5/2019,1829,N604AW,CLT,69
AA,11/6/2019,530,N905NN,CLT,-6
AA,11/6/2019,1826,N908AN,CLT,-8
AA,11/6/2019,1829,N653AW,CLT,-6
AA,11/7/2019,530,N879NN,CLT,-6
AA,11/7/2019,1826,N914NN,CLT,-3
AA,11/7/2019,1829,N657AW,CLT,-1
AA,11/8/2019,530,N884NN,CLT,-5
AA,11/8/2019,1826,N935NN,CLT,-7
AA,11/8/2019,1829,N664AW,CLT,-7
AA,11/9/2019,530,N954AN,CLT,1
AA,11/9/2019,1826,N884NN,CLT,-4
AA,11/9/2019,1829,N657AW,CLT,-10
AA,11/10/2019,530,N919AN,CLT,18
AA,11/10/2019,1826,N960NN,CLT,7
AA,11/10/2019,1829,N128UW,CLT,25
AA,11/11/2019,530,N882NN,CLT,7
AA,11/11/2019,1826,N924NN,CLT,-2
AA,11/11/2019,1829,N665AW,CLT,-8
AA,11/12/2019,530,N875NN,CLT,-3
AA,11/12/2019,1826,N933NN,CLT,-1
AA,11/12/2019,1829,N552UW,CLT,-11
AA,11/13/2019,530,N896NN,CLT,-4
AA,11/13/2019,1826,N966AN,CLT,-3
AA,11/13/2019,1829,N109UW,CLT,-6
AA,11/14/2019,530,N906NN,CLT,-4
AA,11/14/2019,1826,N942AN,CLT,-7
AA,11/14/2019,1829,N654AW,CLT,49
AA,11/15/2019,530,N933NN,CLT,-8
AA,11/15/2019,1826,N938NN,CLT,-2
AA,11/15/2019,1829,N649AW,CLT,-12
AA,11/16/2019,530,N305NX,CLT,-7
AA,11/16/2019,1826,N933NN,CLT,-5
AA,11/16/2019,1829,N663AW,CLT,-8
AA,11/17/2019,530,N979NN,CLT,-8
AA,11/17/2019,1826,N947AN,CLT,-8
AA,11/17/2019,1829,N667AW,CLT,-8
AA,11/18/2019,530,N896NN,CLT,2
AA,11/18/2019,1826,N892NN,CLT,-4
AA,11/18/2019,1829,N680AW,CLT,-10
AA,11/19/2019,530,N943AN,CLT,-7
AA,11/19/2019,1826,N929AN,CLT,-6
AA,11/19/2019,1829,N654AW,CLT,-12
AA,11/20/2019,530,N943AN,CLT,-4
AA,11/20/2019,1826,N904NN,CLT,-1
AA,11/20/2019,1829,N604AW,CLT,-9
AA,11/21/2019,530,N891NN,CLT,-4
AA,11/21/2019,1829,N725UW,CLT,-4
AA,11/21/2019,2934,N929NN,CLT,-1
AA,11/22/2019,530,N907NN,CLT,43
AA,11/22/2019,791,N769US,ORD,-7
AA,11/22/2019,1829,N741UW,CLT,-5
AA,11/22/2019,2934,N901AN,CLT,-6
AA,11/23/2019,530,N936AN,CLT,-5
AA,11/23/2019,791,N807AW,ORD,20
AA,11/23/2019,1865,N105UW,CLT,-8
AA,11/23/2019,2934,N968NN,CLT,-1
AA,11/24/2019,530,N963AN,CLT,-8
AA,11/24/2019,791,N828AW,ORD,-9
AA,11/24/2019,1865,N112US,CLT,-10
AA,11/24/2019,2934,N920NN,CLT,7
AA,11/25/2019,530,N928AN,CLT,-1
AA,11/25/2019,791,N769US,ORD,-12
AA,11/25/2019,1865,N711UW,CLT,-7
AA,11/25/2019,2934,N895NN,CLT,-6
AA,11/26/2019,530,N971AN,CLT,-10
AA,11/26/2019,791,N828AW,ORD,-6
AA,11/26/2019,1865,N740UW,CLT,22
AA,11/26/2019,2934,N909AN,CLT,-4
AA,11/27/2019,530,N915AN,CLT,-5
AA,11/27/2019,791,N742PS,ORD,-6
AA,11/27/2019,1829,N715UW,CLT,1
AA,11/27/2019,2934,N896NN,CLT,-4
AA,11/28/2019,530,N872NN,CLT,-5
AA,11/28/2019,791,N837AW,ORD,-8
AA,11/29/2019,530,N893NN,CLT,-7
AA,11/29/2019,1865,N711UW,CLT,-4
AA,11/29/2019,2934,N958NN,CLT,1
AA,11/30/2019,530,N961AN,CLT,-7
AA,11/30/2019,791,N801AW,ORD,-5
AA,11/30/2019,1865,N102UW,CLT,3
AA,11/30/2019,2934,N923NN,CLT,-1
AA,12/1/2019,530,N887NN,CLT,-1
AA,12/1/2019,791,N758US,ORD,-10
AA,12/1/2019,1865,N741UW,CLT,1054
AA,12/1/2019,2934,N946AN,CLT,8
AA,12/2/2019,530,N903NN,CLT,5
AA,12/2/2019,791,N703UW,ORD,258
AA,12/2/2019,1865,N710UW,CLT,-5
AA,12/2/2019,2934,N937NN,CLT,17
AA,12/3/2019,530,N901NN,CLT,88
AA,12/3/2019,791,N177XF,ORD,-6
AA,12/3/2019,1865,N722US,CLT,13
AA,12/3/2019,2934,N961AN,CLT,6
AA,12/4/2019,530,N942AN,CLT,-6
AA,12/4/2019,1826,N914AN,CLT,0
AA,12/4/2019,1829,N659AW,CLT,-7
AA,12/5/2019,530,N938AN,CLT,-4
AA,12/5/2019,1826,N928NN,CLT,-5
AA,12/5/2019,1829,N656AW,CLT,-11
AA,12/6/2019,530,N924AN,CLT,-3
AA,12/6/2019,1826,N968NN,CLT,-9
AA,12/6/2019,1829,N652AW,CLT,0
AA,12/7/2019,530,N881NN,CLT,-7
AA,12/7/2019,1826,N880NN,CLT,-7
AA,12/8/2019,530,N890NN,CLT,-8
AA,12/8/2019,1826,N910AN,CLT,19
AA,12/8/2019,1829,N604AW,CLT,62
AA,12/9/2019,530,N968AN,CLT,-6
AA,12/9/2019,1826,N964AN,CLT,-9
AA,12/9/2019,1829,N662AW,CLT,-7
AA,12/10/2019,530,N916AN,CLT,-4
AA,12/10/2019,1826,N884NN,CLT,-2
AA,12/11/2019,530,N968AN,CLT,-5
AA,12/11/2019,1826,N875NN,CLT,-5
AA,12/11/2019,1829,N647AW,CLT,-11
AA,12/12/2019,530,N916AN,CLT,-3
AA,12/12/2019,1826,N917AN,CLT,-8
AA,12/12/2019,1829,N601AW,CLT,-4
AA,12/13/2019,530,N872NN,CLT,-5
AA,12/13/2019,1826,N945AN,CLT,-8
AA,12/13/2019,1829,N669AW,CLT,-4
AA,12/14/2019,530,N881NN,CLT,0
AA,12/14/2019,1826,N306PB,CLT,-3
AA,12/15/2019,530,N969AN,CLT,-4
AA,12/15/2019,1826,N903NN,CLT,-3
AA,12/15/2019,1829,N649AW,CLT,-9
AA,12/16/2019,530,N941AN,CLT,-6
AA,12/16/2019,1826,N877NN,CLT,-6
AA,12/16/2019,1829,N663AW,CLT,-1
AA,12/17/2019,530,N877NN,CLT,-4
AA,12/17/2019,1826,N932NN,CLT,6
AA,12/18/2019,530,N921NN,CLT,-4
AA,12/18/2019,1829,N104UW,CLT,-5
AA,12/18/2019,2934,N776XF,CLT,-6
AA,12/19/2019,530,N889NN,CLT,-3
AA,12/19/2019,1467,N745VJ,ORD,-2
AA,12/19/2019,1829,N104UW,CLT,-5
AA,12/19/2019,2934,N812AW,CLT,-2
AA,12/20/2019,530,N915AN,CLT,-3
AA,12/20/2019,1467,N769US,ORD,-5
AA,12/20/2019,1829,N121UW,CLT,3
AA,12/20/2019,2934,N764US,CLT,5
AA,12/21/2019,530,N893NN,CLT,-8
AA,12/21/2019,1467,N812AW,ORD,-5
AA,12/21/2019,2934,N764US,CLT,-8
AA,12/22/2019,530,N833AW,CLT,-7
AA,12/22/2019,1467,N840AW,ORD,-4
AA,12/22/2019,1829,N601AW,CLT,-2
AA,12/23/2019,530,N358PW,CLT,-4
AA,12/23/2019,1467,N753US,ORD,-2
AA,12/23/2019,1829,N102UW,CLT,-9
AA,12/23/2019,2934,N778XF,CLT,17
AA,12/24/2019,530,N914NN,CLT,-5
AA,12/24/2019,1467,N749US,ORD,-4
AA,12/24/2019,2934,N829AW,CLT,-1
AA,12/25/2019,530,N842NN,CLT,-8
AA,12/25/2019,1467,N753US,ORD,-3
AA,12/25/2019,2934,N810AW,CLT,-10
AA,12/26/2019,530,N915AN,CLT,-4
AA,12/26/2019,1467,N768US,ORD,-1
AA,12/26/2019,1829,N680AW,CLT,0
AA,12/26/2019,2934,N762US,CLT,-4
AA,12/27/2019,530,N895NN,CLT,2
AA,12/27/2019,1467,N763US,ORD,-8
AA,12/27/2019,1829,N114UW,CLT,67
AA,12/27/2019,2934,N778XF,CLT,16
AA,12/28/2019,530,N352PS,CLT,0
AA,12/28/2019,1467,N748UW,ORD,-5
AA,12/28/2019,2934,N768US,CLT,11
AA,12/29/2019,530,N770UW,CLT,-9
AA,12/29/2019,1467,N748UW,ORD,-6
AA,12/29/2019,1829,N109UW,CLT,-8
AA,12/29/2019,2934,N750UW,CLT,-6
AA,12/30/2019,530,N897NN,CLT,-5
AA,12/30/2019,1467,N837AW,ORD,-7
AA,12/30/2019,1829,N109UW,CLT,-7
AA,12/30/2019,2934,N830AW,CLT,13
AA,12/31/2019,530,N884NN,CLT,-2
AA,12/31/2019,1467,N754UW,ORD,2
AA,12/31/2019,2934,N721UW,CLT,-6
DL,1/1/2019,2014,N916DL,ATL,-4
DL,1/1/2019,2999,N985AT,ATL,-7
DL,1/2/2019,867,N957DL,ATL,1
DL,1/2/2019,2014,N916DL,ATL,-4
DL,1/2/2019,2999,N938AT,ATL,-7
DL,1/3/2019,1276,N923AT,ATL,-7
DL,1/3/2019,2014,N999DN,ATL,52
DL,1/4/2019,1276,N995AT,ATL,-3
DL,1/4/2019,2014,N953DL,ATL,-7
DL,1/5/2019,986,N912DN,ATL,73
DL,1/5/2019,1888,N921AT,DTW,-1
DL,1/5/2019,2179,N922DX,ATL,35
DL,1/6/2019,1270,N913DN,ATL,-5
DL,1/6/2019,1276,N950DN,ATL,6
DL,1/7/2019,986,N930DN,ATL,-5
DL,1/7/2019,1270,N921DN,ATL,-2
DL,1/7/2019,1276,N935DN,ATL,-13
DL,1/7/2019,1888,N910AT,DTW,-6
DL,1/8/2019,986,N918DH,ATL,402
DL,1/8/2019,1270,N916DN,ATL,-4
DL,1/8/2019,1276,N931DN,ATL,-4
DL,1/8/2019,1888,N910AT,DTW,190
DL,1/9/2019,986,N942DN,ATL,-8
DL,1/9/2019,1270,N929DN,ATL,-6
DL,1/9/2019,1276,N934DN,ATL,7
DL,1/9/2019,1888,N921AT,DTW,-6
DL,1/10/2019,986,N910DN,ATL,3
DL,1/10/2019,1270,N931DN,ATL,9
DL,1/10/2019,1276,N936DN,ATL,5
DL,1/10/2019,1888,N922AT,DTW,5
DL,1/11/2019,986,N913DN,ATL,-5
DL,1/11/2019,1270,N950DN,ATL,20
DL,1/11/2019,1276,N951DN,ATL,-7
DL,1/11/2019,1888,N965AT,DTW,-1
DL,1/12/2019,986,N911DA,ATL,26
DL,1/12/2019,1888,N943AT,DTW,0
DL,1/12/2019,2179,N931DN,ATL,22
DL,1/13/2019,1270,N910DN,ATL,-2
DL,1/13/2019,1276,N921DN,ATL,-8
DL,1/14/2019,986,N941DN,ATL,-7
DL,1/14/2019,1270,N930DN,ATL,81
DL,1/14/2019,1276,N910DN,ATL,-8
DL,1/14/2019,1888,N921AT,DTW,39
DL,1/15/2019,986,N916DE,ATL,-5
DL,1/15/2019,1270,N916DN,ATL,2
DL,1/15/2019,1276,N927DN,ATL,-8
DL,1/15/2019,1888,N952AT,DTW,-8
DL,1/16/2019,986,N935DN,ATL,-8
DL,1/16/2019,1270,N945DN,ATL,-5
DL,1/16/2019,1276,N934DN,ATL,-7
DL,1/16/2019,1888,N928AT,DTW,-1
DL,1/17/2019,986,N931DN,ATL,-2
DL,1/17/2019,1270,N929DN,ATL,1
DL,1/17/2019,1276,N942DN,ATL,13
DL,1/17/2019,1888,N978AT,DTW,-3
DL,1/18/2019,986,N917DN,ATL,-11
DL,1/18/2019,1270,N960DN,ATL,16
DL,1/18/2019,1276,N907DA,ATL,12
DL,1/18/2019,1888,N926AT,DTW,-2
DL,1/19/2019,986,N962DN,ATL,21
DL,1/19/2019,1888,N989DN,DTW,6
DL,1/19/2019,2179,N914DN,ATL,2
DL,1/20/2019,1270,N934DN,ATL,-11
DL,1/20/2019,1276,N934DN,ATL,-4
DL,1/21/2019,986,N962DN,ATL,72
DL,1/21/2019,1270,N906DA,ATL,12
DL,1/21/2019,1276,N929DN,ATL,18
DL,1/21/2019,1888,N894AT,DTW,-4
DL,1/22/2019,986,N908DA,ATL,-4
DL,1/22/2019,1270,N935DN,ATL,0
DL,1/22/2019,1276,N923DN,ATL,-17
DL,1/22/2019,1888,N994AT,DTW,-1
DL,1/23/2019,986,N916DN,ATL,-1
DL,1/23/2019,1270,N909DA,ATL,36
DL,1/23/2019,1276,N950DN,ATL,-4
DL,1/23/2019,1888,N607AT,DTW,0
DL,1/24/2019,986,N952DN,ATL,-6
DL,1/24/2019,1270,N931DN,ATL,53
DL,1/24/2019,1276,N911DA,ATL,-7
DL,1/24/2019,1888,N929AT,DTW,-5
DL,1/25/2019,986,N920DN,ATL,-2
DL,1/25/2019,1270,N951DN,ATL,4
DL,1/25/2019,1276,N915DN,ATL,7
DL,1/25/2019,1888,N990AT,DTW,-7
DL,1/26/2019,986,N952DN,ATL,0
DL,1/26/2019,1888,N954AT,DTW,-4
DL,1/26/2019,2179,N963DN,ATL,-5
DL,1/27/2019,1270,N952DN,ATL,-3
DL,1/27/2019,1276,N931DN,ATL,-8
DL,1/28/2019,986,N907DA,ATL,-4
DL,1/28/2019,1270,N907DA,ATL,-7
DL,1/28/2019,1276,N907DA,ATL,-7
DL,1/28/2019,1888,N988DN,DTW,-7
